cycle_index,Capacity,IR,Temp_med,Iabs_med_dis,SOH_R,SOH_Q,RUL_cycles,cell_id,EoL,base_battery,profile_type
139,1.6935925354754011,,31.51491105845234,1.8357110025660064,,0.9004367218616607,213,B0007_E08,False,B0007,Eco
140,1.691022481417954,,24.13393584578758,0.0686490210137535,,0.8990531944601169,212,B0007_E08,False,B0007,Eco
141,1.688218686532363,,32.00793038782822,1.971451759019919,,0.8973896966187808,211,B0007_E08,False,B0007,Eco
142,1.6859119210858302,,24.240066363000512,0.1022140779592959,,0.8962249809585252,210,B0007_E08,False,B0007,Eco
143,1.683077720538795,,31.303863961377463,1.7976700912403076,,0.895120492108654,209,B0007_E08,False,B0007,Eco
144,1.680240451873246,,25.003256441760257,0.2697252366688978,,0.8936304885340566,208,B0007_E08,False,B0007,Eco
145,1.6787595426659037,,30.680448342155135,1.633905677625065,,0.8923609315018864,207,B0007_E08,False,B0007,Eco
146,1.6764035707736515,,25.753716683378833,0.4419229369040993,,0.8911228267865221,206,B0007_E08,False,B0007,Eco
147,1.6742646029120838,,30.024576117498267,1.4632295127639934,,0.8899802624077798,205,B0007_E08,False,B0007,Eco
148,1.6716861107709553,,26.438194640766397,0.6122502186801018,,0.8886330357463309,204,B0007_E08,False,B0007,Eco
149,1.6694525387259784,,29.287980747952744,1.2947608625334173,,0.8871255668239809,203,B0007_E08,False,B0007,Eco
150,1.6668080355198087,,27.11293684403983,0.7829963074669243,,0.8856872416976254,202,B0007_E08,False,B0007,Eco
151,1.6642264555752542,,28.54655482388005,1.128226409368979,,0.8844083844696307,201,B0007_E08,False,B0007,Eco
152,1.6619678951470065,,27.81372484498205,0.9495663599670848,,0.88309793008775,200,B0007_E08,False,B0007,Eco
153,1.6594717982779184,,27.856852592783447,0.953168655271166,,0.8820270385432203,199,B0007_E08,False,B0007,Eco
154,1.656414915336179,,28.525772131110383,1.115900996000174,,0.8807268900854965,198,B0007_E08,False,B0007,Eco
155,1.653803513180723,,27.13465460355583,0.7835279490342866,,0.8794601783194153,197,B0007_E08,False,B0007,Eco
156,1.6518510647167262,,29.212910525365565,1.288059950263365,,0.87816724849651,196,B0007_E08,False,B0007,Eco
157,1.6492638395909571,,26.361362235397912,0.6164242741378748,,0.8768575444624834,195,B0007_E08,False,B0007,Eco
158,1.6461871662046654,,29.886020130822985,1.4556051680645383,,0.875155896197106,194,B0007_E08,False,B0007,Eco
159,1.640436894523353,,25.634906760097003,0.4460699744915872,,0.8724751197904855,193,B0007_E08,False,B0007,Eco
160,1.636561584485071,,30.540627628821525,1.622889408196435,,0.8702076877147759,192,B0007_E08,False,B0007,Eco
161,1.6367415798930474,,24.71581525216934,0.2748224200683201,,0.8701029883955447,191,B0007_E08,False,B0007,Eco
162,1.6370630727379327,,31.209723759170636,1.7962964067196965,,0.8700895771046776,190,B0007_E08,False,B0007,Eco
163,1.6395258178622487,,24.66524623947331,0.1071396869185898,,0.8713216924860373,189,B0007_E08,False,B0007,Eco
164,1.641114437115548,,32.355415481591294,1.964596703368504,,0.8725194940409818,188,B0007_E08,False,B0007,Eco
165,1.636815550666978,,23.992894035285907,0.0623828936267831,,0.8701854928258048,187,B0007_E08,False,B0007,Eco
166,1.6313895855674236,,31.286605765237237,1.835695680795277,,0.8678861036645503,186,B0007_E08,False,B0007,Eco
167,1.6264472387961306,,24.272327037058776,0.226609644136474,,0.8653221019782978,185,B0007_E08,False,B0007,Eco
168,1.6214248163450589,,30.384822704728577,1.6663995917201977,,0.8626318693886067,184,B0007_E08,False,B0007,Eco
169,1.6188160508523042,,25.03012593212333,0.3994465745840953,,0.8609157863348061,183,B0007_E08,False,B0007,Eco
170,1.6161253434211256,,29.78216083548805,1.5001304322038636,,0.8596904134472833,182,B0007_E08,False,B0007,Eco
171,1.6149986922049293,,26.060174823121464,0.5713378024237528,,0.8592770261578558,181,B0007_E08,False,B0007,Eco
172,1.6150800961468166,,29.44714333806852,1.3372162671484915,,0.8591494681288632,180,B0007_E08,False,B0007,Eco
173,1.6155265009381072,,27.19484363382848,0.7433056788243436,,0.8593237598028131,179,B0007_E08,False,B0007,Eco
174,1.616190501772056,,29.07276608972762,1.1673754966844283,,0.859513657504174,178,B0007_E08,False,B0007,Eco
175,1.6146075834491207,,27.939825880565586,0.913983108756107,,0.8587918106579362,177,B0007_E08,False,B0007,Eco
176,1.6118630798534763,,28.260395432378413,0.9981238446091196,,0.8572868187017404,176,B0007_E08,False,B0007,Eco
177,1.6079919189586465,,28.54770978065823,1.0805929451615208,,0.8553646222407382,175,B0007_E08,False,B0007,Eco
178,1.6028859612600534,,27.33914179481582,0.8257702805565863,,0.8527948285845686,174,B0007_E08,False,B0007,Eco
179,1.5990258737005574,,28.96946893143515,1.2468007812621489,,0.850736339757281,173,B0007_E08,False,B0007,Eco
180,1.5967939149746522,,26.288617124416945,0.6539860987584694,,0.8494760543822838,172,B0007_E08,False,B0007,Eco
181,1.5950898278291232,,29.55877985668482,1.4171797180355323,,0.8486387525693637,171,B0007_E08,False,B0007,Eco
182,1.5957003924920123,,25.732994998349355,0.486757589629136,,0.8488474099194073,170,B0007_E08,False,B0007,Eco
183,1.596121908752945,,30.63013198580543,1.588131198515124,,0.8488581828204803,169,B0007_E08,False,B0007,Eco
184,1.5963415331186963,,25.43137833994805,0.320992652753006,,0.8486418397750392,168,B0007_E08,False,B0007,Eco
185,1.5959054678537328,,31.635479008238978,1.7571253624404162,,0.8484977053307141,167,B0007_E08,False,B0007,Eco
186,1.5936327382796274,,24.795147885548747,0.1477423731967221,,0.847268045502544,166,B0007_E08,False,B0007,Eco
187,1.594383942622369,,32.63148686010826,1.990323623839547,,0.8475259626784637,165,B0007_E08,False,B0007,Eco
188,1.6882564585596236,,32.38981322022574,1.990330343431426,,0.8429579826527841,164,B0007_E08,False,B0007,Eco
189,1.6596551946909317,,24.864198201739963,0.1121807178844671,,0.8428849352473471,163,B0007_E08,False,B0007,Eco
190,1.6296503156274431,,31.983685366114607,1.798512417355722,,0.8416295682194117,162,B0007_E08,False,B0007,Eco
191,1.622224154848442,,25.744838236962423,0.2812876774177907,,0.8418760379964897,161,B0007_E08,False,B0007,Eco
192,1.6172161431253993,,31.323950602551445,1.629928152784061,,0.8441869439740252,160,B0007_E08,False,B0007,Eco
193,1.6125154849870345,,26.27143033849854,0.4495657085331389,,0.8445587321548464,159,B0007_E08,False,B0007,Eco
194,1.6075760263668484,,30.43303283591295,1.459976288696105,,0.8462701530970231,158,B0007_E08,False,B0007,Eco
195,1.6026676201681094,,26.777620912168672,0.6177532574985651,,0.8519608130884394,157,B0007_E08,False,B0007,Eco
196,1.597109861007509,,29.56847252701883,1.2913742281437512,,0.8490730054090588,156,B0007_E08,False,B0007,Eco
197,1.5941805440224026,,27.38048138558076,0.7896657058153304,,0.8474411410877167,155,B0007_E08,False,B0007,Eco
198,1.591626579843809,,28.732794114463225,1.1218043146282894,,0.8461588988186082,154,B0007_E08,False,B0007,Eco
199,1.5890243742303554,,28.04008359131884,0.9589592944727846,,0.8448953481558014,153,B0007_E08,False,B0007,Eco
200,1.587041922197949,,27.98161804030393,0.9531831896790884,,0.8435933293466124,152,B0007_E08,False,B0007,Eco
201,1.5843521698777765,,28.752275057670655,1.1290007497166563,,0.8424139850717972,151,B0007_E08,False,B0007,Eco
202,1.5817519203972603,,27.37818269325625,0.7827037466010591,,0.8410311909038924,150,B0007_E08,False,B0007,Eco
203,1.5792906155786497,,29.552824302089697,1.2966601770038702,,0.8397901790310528,149,B0007_E08,False,B0007,Eco
204,1.5771433137134951,,26.660258020846204,0.6122345231668279,,0.8385323080866858,148,B0007_E08,False,B0007,Eco
205,1.57539760646796,,30.278533169696516,1.463689842893129,,0.8372708154260481,147,B0007_E08,False,B0007,Eco
206,1.5725409412609743,,25.9530347702794,0.4422335192270669,,0.8358976161593487,146,B0007_E08,False,B0007,Eco
207,1.5705444014954026,,30.99605664625849,1.6343684186098932,,0.8348019121897994,145,B0007_E08,False,B0007,Eco
208,1.5704544589670124,,25.27591261668147,0.2750127809766796,,0.8350077927540728,144,B0007_E08,False,B0007,Eco
209,1.5701460146372503,,31.78457625562322,1.800107464111435,,0.8349170870592706,143,B0007_E08,False,B0007,Eco
210,1.567664873143312,,24.54094692922795,0.101647466049331,,0.833630322442464,142,B0007_E08,False,B0007,Eco
211,1.5653226983494617,,32.5202422311771,1.9708069277785905,,0.8325010311512637,141,B0007_E08,False,B0007,Eco
212,1.562025376794655,,24.380075475591347,0.0683342047054412,,0.8312075275583485,140,B0007_E08,False,B0007,Eco
213,1.5594379811863477,,31.90654760632467,1.8342781406903064,,0.8295912259112452,139,B0007_E08,False,B0007,Eco
214,1.5617446189327753,,25.053669484005844,0.2391329926761268,,0.8307181496148375,138,B0007_E08,False,B0007,Eco
215,1.563981718807815,,31.142070838968067,1.665928502484714,,0.8320878051994999,137,B0007_E08,False,B0007,Eco
216,1.5683790956948769,,26.362609189421896,0.4076165695423869,,0.8343870726574578,136,B0007_E08,False,B0007,Eco
217,1.5735274746445134,,31.178783215351228,1.4947395207347758,,0.836894163768234,135,B0007_E08,False,B0007,Eco
218,1.571446817282893,,27.23492976743563,0.5732168315970156,,0.8357910991079129,134,B0007_E08,False,B0007,Eco
219,1.566560496993305,,30.363158676239173,1.3254180463005156,,0.833397717760554,133,B0007_E08,False,B0007,Eco
220,1.563405078409331,,27.801266997813812,0.7458929134481579,,0.8315439529694266,132,B0007_E08,False,B0007,Eco
221,1.5612634318379472,,29.488987124627872,1.1583496301766194,,0.8302269279832074,131,B0007_E08,False,B0007,Eco
222,1.556832750849834,,28.33676830487392,0.91551187414169,,0.8280262267891811,130,B0007_E08,False,B0007,Eco
223,1.5524990188509218,,28.5441013632837,0.989602678166811,,0.8254827109660556,129,B0007_E08,False,B0007,Eco
224,1.5487938830889667,,28.88566564951671,1.0860970506564,,0.8234521184391596,128,B0007_E08,False,B0007,Eco
225,1.5455942640562783,,27.772373430116875,0.8216984256788158,,0.8218685652283709,127,B0007_E08,False,B0007,Eco
226,1.5442470300253293,,29.76284091355248,1.258978765853123,,0.8211785041494966,126,B0007_E08,False,B0007,Eco
227,1.5449349210690868,,27.325382763364814,0.6541177551647761,,0.8214460640863994,125,B0007_E08,False,B0007,Eco
228,1.545320914189545,,30.734397595176613,1.426296569681278,,0.8214901088320715,124,B0007_E08,False,B0007,Eco
229,1.544905078350392,,26.77148186101064,0.4848341989632668,,0.8213877759774285,123,B0007_E08,False,B0007,Eco
230,1.543560508317806,,31.467083659648303,1.5957795275179076,,0.8208346003125708,122,B0007_E08,False,B0007,Eco
231,1.5384602402199314,,25.837133554871095,0.3110883360421882,,0.8182097404431706,121,B0007_E08,False,B0007,Eco
232,1.534014603867882,,31.982149105774017,1.76253989384865,,0.8157729275869777,120,B0007_E08,False,B0007,Eco
233,1.531722943116936,,24.84134653114615,0.1455612059522162,,0.8143714221819518,119,B0007_E08,False,B0007,Eco
234,1.5292400878691483,,32.593818416931406,1.9336840285034351,,0.8129492314717749,118,B0007_E08,False,B0007,Eco
235,1.5290914649667997,,24.574583701649978,0.0268107220966147,,0.8130867677201074,117,B0007_E08,False,B0007,Eco
236,1.5287760503708483,,32.559940828362436,1.87056840480593,,0.8129718262506899,116,B0007_E08,False,B0007,Eco
237,1.5290089483472975,,25.57424253434697,0.1938022361315216,,0.8129107257336454,115,B0007_E08,False,B0007,Eco
238,1.5289986750758915,,32.07938927227662,1.7007524247548305,,0.8128266720264723,114,B0007_E08,False,B0007,Eco
239,1.5264356174472355,,26.294920963070524,0.3662637514594402,,0.8117873452433412,113,B0007_E08,False,B0007,Eco
240,1.5240138473862987,,31.30234838271276,1.5368003206180294,,0.8104110939854658,112,B0007_E08,False,B0007,Eco
241,1.5213797931464808,,26.818881451606867,0.5410461713556175,,0.8090378330848388,111,B0007_E08,False,B0007,Eco
242,1.518860803417004,,30.31024832037152,1.372712349408881,,0.807650489264168,110,B0007_E08,False,B0007,Eco
243,1.5169253645726957,,27.301115374311745,0.7123318803531535,,0.8063719056406198,109,B0007_E08,False,B0007,Eco
244,1.5147068876386536,,29.359807512159605,1.20251346952777,,0.8050673304411581,108,B0007_E08,False,B0007,Eco
245,1.5140503673088923,,28.09965023715446,0.878061111485162,,0.8047152276496445,107,B0007_E08,False,B0007,Eco
246,1.514206127600728,,28.909555657914844,1.0275246425678626,,0.8046998076115304,106,B0007_E08,False,B0007,Eco
247,1.514095653351592,,29.175684337663988,1.0440946376180305,,0.8047467558455861,105,B0007_E08,False,B0007,Eco
248,1.5146574499562018,,28.53335504004827,0.8554044671875792,,0.8048861768118968,104,B0007_E08,False,B0007,Eco
249,1.5183680764443936,,30.123182482562346,1.2146253088218713,,0.8069930277710542,103,B0007_E08,False,B0007,Eco
250,1.527590115306038,,27.782489124936777,0.6897012307383797,,0.8120618370026241,102,B0007_E08,False,B0007,Eco
251,1.534693566738792,,30.660423794613056,1.3844013463346596,,0.8159534352649497,101,B0007_E08,False,B0007,Eco
252,1.537485673637785,,27.138894416184772,0.5226438909362481,,0.8173451826373873,100,B0007_E08,False,B0007,Eco
253,1.5376070715567796,,31.409738963047097,1.5558985544630946,,0.8175087549553333,99,B0007_E08,False,B0007,Eco
254,1.5297986773153198,,26.20329006606627,0.3504042712076509,,0.8135607000584265,98,B0007_E08,False,B0007,Eco
255,1.5225184636007003,,31.80564956733847,1.7213877287537946,,0.8096309385347881,97,B0007_E08,False,B0007,Eco
256,1.518046934019476,,25.110041474461745,0.1793988605425223,,0.8070767681748025,96,B0007_E08,False,B0007,Eco
257,1.5135104625403712,,32.32177352734581,1.891257620127488,,0.8045634004219152,95,B0007_E08,False,B0007,Eco
258,1.5110108037858618,,24.245769561200245,0.0125310505473263,,0.8032561282788906,94,B0007_E08,False,B0007,Eco
259,1.5081642967671085,,32.34284153383074,1.9142477235859012,,0.8017707906834604,93,B0007_E08,False,B0007,Eco
260,1.505927659954056,,24.85131157033218,0.15934488568513,,0.8007083946518246,92,B0007_E08,False,B0007,Eco
261,1.5034383146574677,,31.594948544871535,1.7449934907646627,,0.7995004140440057,91,B0007_E08,False,B0007,Eco
262,1.5011979334139176,,25.515773076998094,0.3270664977560503,,0.7982404875761697,90,B0007_E08,False,B0007,Eco
263,1.498560091904919,,30.843137693470517,1.5740872764049585,,0.7968190039470019,89,B0007_E08,False,B0007,Eco
264,1.4957415107550835,,26.244250992935655,0.4951488815415539,,0.7954279406076604,88,B0007_E08,False,B0007,Eco
265,1.4929615147320996,,30.075881696926334,1.4054372805863282,,0.7941280142703933,87,B0007_E08,False,B0007,Eco
266,1.492390422095062,,26.855899656049004,0.6680507234448189,,0.7935585762131588,86,B0007_E08,False,B0007,Eco
267,1.49202010920975,,29.24462232515509,1.235722664061536,,0.7935091407130453,85,B0007_E08,False,B0007,Eco
268,1.490678351062546,,27.489320941440727,0.83829019350982,,0.7926660680533695,84,B0007_E08,False,B0007,Eco
269,1.4884490826044567,,28.475546094722127,1.0718057588267809,,0.7915275866312268,83,B0007_E08,False,B0007,Eco
270,1.4861272963997536,,28.224784685909732,1.0071812092887242,,0.7903127890473615,82,B0007_E08,False,B0007,Eco
271,1.4838470195059843,,27.7425126409706,0.8998170347734504,,0.7889986324701853,81,B0007_E08,False,B0007,Eco
272,1.4826883804828077,,28.937106815235772,1.1746781831169528,,0.7882057135559879,80,B0007_E08,False,B0007,Eco
273,1.4824014830701824,,27.057778481392575,0.7280838399662443,,0.7882169795725686,79,B0007_E08,False,B0007,Eco
274,1.481190347593856,,29.67624248085876,1.339654579168425,,0.7879274179380557,78,B0007_E08,False,B0007,Eco
275,1.4781979200902688,,26.25078007549876,0.5519337242973594,,0.7863287058344928,77,B0007_E08,False,B0007,Eco
276,1.4765907592448624,,30.379751847638012,1.5071851971293215,,0.7854646843483736,76,B0007_E08,False,B0007,Eco
277,1.4793322126434565,,25.531176983272413,0.3863286604169086,,0.7865577407465558,75,B0007_E08,False,B0007,Eco
278,1.4823491234736352,,31.494538723974717,1.6783856678010962,,0.7883376660388689,74,B0007_E08,False,B0007,Eco
279,1.4903213580452213,,25.491128850164355,0.2174453479451928,,0.792551017531173,73,B0007_E08,False,B0007,Eco
280,1.4970283258721604,,32.31325807063143,1.849867249223913,,0.7961424405244177,72,B0007_E08,False,B0007,Eco
281,1.4893991062937295,,24.596577929436123,0.0526562845479355,,0.7922072684840306,71,B0007_E08,False,B0007,Eco
282,1.4818764078100928,,32.58155120379612,1.9557976441588685,,0.7881162502969333,70,B0007_E08,False,B0007,Eco
283,1.4795899465551894,,24.708084472117392,0.1221449342991115,,0.7868569170316033,69,B0007_E08,False,B0007,Eco
284,1.4774098366788948,,31.675079262641347,1.7858417509729907,,0.7857353262929735,68,B0007_E08,False,B0007,Eco
285,1.475053074839573,,25.128818693211457,0.2917638444809199,,0.7844789488013293,67,B0007_E08,False,B0007,Eco
286,1.4723773821440211,,30.780875031586596,1.6158774137804266,,0.7832595894701819,66,B0007_E08,False,B0007,Eco
287,1.472426485428844,,26.03655064905148,0.4603562292726694,,0.7829959881937578,65,B0007_E08,False,B0007,Eco
288,1.472469347248304,,30.36034594501909,1.451245766513943,,0.7829863269506521,64,B0007_E08,False,B0007,Eco
289,1.471365522377402,,27.0360329890101,0.6307030070803129,,0.7820742591763878,63,B0007_E08,False,B0007,Eco
290,1.4688170776938163,,29.9277144371024,1.277837755796683,,0.780684119888942,62,B0007_E08,False,B0007,Eco
291,1.4661586042777808,,27.765176195086926,0.7974531203481998,,0.7793039269875688,61,B0007_E08,False,B0007,Eco
292,1.463428201280457,,28.97062992686752,1.107945256009676,,0.7778878702951926,60,B0007_E08,False,B0007,Eco
293,1.4610781864391444,,28.21420026264207,0.9698839114730572,,0.7766042070158486,59,B0007_E08,False,B0007,Eco
294,1.458191007949303,,27.950915332451135,0.9399435955706146,,0.7751741364500454,58,B0007_E08,False,B0007,Eco
295,1.4553917301024086,,28.668784605735627,1.1365476268526566,,0.7737443663647927,57,B0007_E08,False,B0007,Eco
296,1.4522397966233975,,27.02645813351149,0.7650741153145798,,0.7724891282271572,56,B0007_E08,False,B0007,Eco
297,1.4506663386514822,,29.42917186437496,1.3015293333597693,,0.7716877984530797,55,B0007_E08,False,B0007,Eco
298,1.450749093554475,,26.532910866359515,0.5947301777400779,,0.7716438824349621,54,B0007_E08,False,B0007,Eco
299,1.4502920881438712,,30.40221256111585,1.471491039968454,,0.771349347405282,53,B0007_E08,False,B0007,Eco
300,1.4479917429366362,,25.960220647740012,0.4280063326278759,,0.7701285037731982,52,B0007_E08,False,B0007,Eco
301,1.446486677937979,,31.139012562660906,1.644930114058636,,0.7690973378374794,51,B0007_E08,False,B0007,Eco
302,1.4468612808916552,,24.98380050012197,0.2644215233917319,,0.7692124952885379,50,B0007_E08,False,B0007,Eco
303,1.446108427518402,,31.67229986939017,1.816499168403115,,0.7691551016108265,49,B0007_E08,False,B0007,Eco
304,1.443669186639291,,23.95786851866597,0.0952711992507921,,0.7677779300520853,48,B0007_E08,False,B0007,Eco
305,1.4412506027478336,,32.21611816304827,1.9854113519265937,,0.7665618148521264,47,B0007_E08,False,B0007,Eco
306,1.4386027584600134,,23.74872989545205,0.0820716451807661,,0.7651338136309764,46,B0007_E08,False,B0007,Eco
307,1.4362833353793716,,31.402702374608776,1.8251285993200037,,0.763803656192188,45,B0007_E08,False,B0007,Eco
308,1.4359462302240955,,24.763249058009695,0.2506016243263885,,0.7638224493605161,44,B0007_E08,False,B0007,Eco
309,1.436545459375884,,31.000474685920235,1.6579088794516503,,0.7639285360917681,43,B0007_E08,False,B0007,Eco
310,1.4360248348567046,,25.61372143196757,0.4211816024608307,,0.7636582819861318,42,B0007_E08,False,B0007,Eco
311,1.4362213751002564,,30.255211297411943,1.488218651733805,,0.7635018311271157,41,B0007_E08,False,B0007,Eco
312,1.437640460440242,,26.36263621380681,0.5916529067189026,,0.7646824442031429,40,B0007_E08,False,B0007,Eco
313,1.4405518565978943,,29.281607507823104,1.319453774958331,,0.766141425730351,39,B0007_E08,False,B0007,Eco
314,1.4497834807477208,,27.05698554541311,0.7574750777268852,,0.7708867387496114,38,B0007_E08,False,B0007,Eco
315,1.461456337693223,,28.858850693192068,1.1505183457895924,,0.7774571245834755,37,B0007_E08,False,B0007,Eco
316,1.462758252283276,,27.94835167690884,0.9298260523005452,,0.7780044800976248,36,B0007_E08,False,B0007,Eco
317,1.4560696199109062,,28.2048988417546,0.9811141230886826,,0.774227871332249,35,B0007_E08,False,B0007,Eco
318,1.4507645929822806,,28.642688774612953,1.0991973212373771,,0.7715250084278611,34,B0007_E08,False,B0007,Eco
319,1.4485285327639676,,27.30024899816027,0.8069278925536739,,0.7703548698738674,33,B0007_E08,False,B0007,Eco
320,1.4460450069888404,,29.17634512591141,1.2648683155400302,,0.7691437655953158,32,B0007_E08,False,B0007,Eco
321,1.4433745485266032,,26.45617660260404,0.6355379755051295,,0.7677186399738093,31,B0007_E08,False,B0007,Eco
322,1.4394699043838934,,29.861541637073465,1.4306037102221765,,0.7659708669950936,30,B0007_E08,False,B0007,Eco
323,1.4350606118869018,,25.659937837012993,0.4676971866716035,,0.7633595827516187,29,B0007_E08,False,B0007,Eco
324,1.4309267542546826,,30.57767343969457,1.6036545387032175,,0.7612062040548044,28,B0007_E08,False,B0007,Eco
325,1.431233906790877,,24.905770403387425,0.2993264750588096,,0.7611944079272251,27,B0007_E08,False,B0007,Eco
326,1.4311360106087685,,31.37074400237197,1.770939870027699,,0.7611082443013779,26,B0007_E08,False,B0007,Eco
327,1.4286608047003553,,24.173410914566,0.1290439505354755,,0.7595689220439205,25,B0007_E08,False,B0007,Eco
328,1.4260088274720744,,31.971023052978406,1.9412576974690552,,0.7582022488299359,24,B0007_E08,False,B0007,Eco
329,1.4257095187435969,,23.745560562804297,0.0399391031809821,,0.7581795704240543,23,B0007_E08,False,B0007,Eco
330,1.4253997535155236,,31.60949306737692,1.8646932606218043,,0.7581235159907825,22,B0007_E08,False,B0007,Eco
331,1.42351957872883,,24.40291308268715,0.2113071533171675,,0.7571040380476499,21,B0007_E08,False,B0007,Eco
332,1.4214199838030597,,30.842505449771267,1.6971227855840554,,0.7559306409526743,20,B0007_E08,False,B0007,Eco
333,1.419410525767181,,25.210288619056584,0.3829337025349796,,0.7546803585880322,19,B0007_E08,False,B0007,Eco
334,1.4167687030062714,,30.256143820560975,1.5290548670213986,,0.7535443897654579,18,B0007_E08,False,B0007,Eco
335,1.4160453258083514,,26.011670753828984,0.5498662052963491,,0.7532744814630392,17,B0007_E08,False,B0007,Eco
336,1.4157928863162967,,29.537998775210507,1.3553753674499798,,0.7532487975908677,16,B0007_E08,False,B0007,Eco
337,1.41408070478392,,26.7830575433206,0.7189382934432191,,0.7522797840291374,15,B0007_E08,False,B0007,Eco
338,1.4116224491787954,,28.83979484918949,1.1859040031232122,,0.7507681950666424,14,B0007_E08,False,B0007,Eco
339,1.4108358668696122,,27.509914209210223,0.8864008484644554,,0.7501176772085866,13,B0007_E08,False,B0007,Eco
340,1.4109169067345615,,28.062435299186507,1.0187594572830083,,0.7502015434339027,12,B0007_E08,False,B0007,Eco
341,1.410018040000734,,28.22267765088826,1.0591487450301038,,0.7497463631307508,11,B0007_E08,False,B0007,Eco
342,1.407719492182297,,27.29473630468008,0.8507226327293332,,0.7485844024127786,10,B0007_E08,False,B0007,Eco
343,1.4062997867240348,,28.9670994361612,1.2286651433123892,,0.7478183832229508,9,B0007_E08,False,B0007,Eco
344,1.4061142072974115,,26.618990156594965,0.6827862116530425,,0.7478635611983839,8,B0007_E08,False,B0007,Eco
345,1.40586713891199,,29.779575621940605,1.4002948581712835,,0.7473654153956205,7,B0007_E08,False,B0007,Eco
346,1.4025024099624044,,25.922023030955955,0.5141834814324346,,0.7459407742833417,6,B0007_E08,False,B0007,Eco
347,1.4024259698517465,,30.607398343501924,1.5648970035772811,,0.7459936464221645,5,B0007_E08,False,B0007,Eco
348,1.4126118350296843,,25.230099205399792,0.340736599070209,,0.751390639157402,4,B0007_E08,False,B0007,Eco
349,1.421857251926244,,31.572785344219103,1.7341155812522226,,0.7565239906508572,3,B0007_E08,False,B0007,Eco
350,1.4268043707600886,,25.28683319537866,0.1709551136218216,,0.7592097376194152,2,B0007_E08,False,B0007,Eco
351,1.4316915288182652,,32.36005597181232,1.9039943271090525,,0.76184596865433,1,B0007_E08,False,B0007,Eco
352,1.4371426827338367,,23.087436638520508,0.002306626844697,,0.7646831877604702,0,B0007_E08,True,B0007,Eco
0,1.8978029442276407,,24.03480424712384,0.0176098004285278,,1.007974734051824,322,B0007_A09,False,B0007,Aggressive
1,1.8937715959477268,,32.321290567086585,1.9018918990333344,,1.0049651088539102,321,B0007_A09,False,B0007,Aggressive
2,1.887204757834939,,25.17077191937967,0.1907425094504181,,1.002967823288475,320,B0007_A09,False,B0007,Aggressive
3,1.8831129614607367,,31.666404127980535,1.7187814036701,,1.000280365433977,319,B0007_A09,False,B0007,Aggressive
4,1.8832374900298936,,26.01091102508889,0.3631668176099287,,1.0001729040985392,318,B0007_A09,False,B0007,Aggressive
5,1.8842884861433564,,30.813006173420614,1.5240613679333403,,1.0001746092123094,317,B0007_A09,False,B0007,Aggressive
6,1.8818843318034912,,26.694855182429233,0.5547036955870217,,1.0002324099024695,316,B0007_A09,False,B0007,Aggressive
7,1.882105617859703,,29.933763675022295,1.3383636660972626,,1.0003319134804387,315,B0007_A09,False,B0007,Aggressive
8,1.8815786342139096,,27.417225333215548,0.7395247826165231,,0.9995989655480086,314,B0007_A09,False,B0007,Aggressive
9,1.882688462394389,,29.103725634839176,1.1648039752984762,,0.9996370107146522,313,B0007_A09,False,B0007,Aggressive
10,1.880104939780311,,28.211759672415212,0.9334427180896522,,0.9994980491487016,312,B0007_A09,False,B0007,Aggressive
11,1.8801316061645912,,28.43841659868605,0.9833541689978968,,0.9992755959558732,311,B0007_A09,False,B0007,Aggressive
12,1.8791466559968648,,29.062231837727563,1.118922535734229,,0.9992533330047147,310,B0007_A09,False,B0007,Aggressive
13,1.879328986578179,,27.72265059704629,0.7816787690956748,,0.9997688982699036,309,B0007_A09,False,B0007,Aggressive
14,1.8824355967286384,,29.759038721599804,1.301118326300915,,1.000975840926485,308,B0007_A09,False,B0007,Aggressive
15,1.8818592347197405,,26.906697111608302,0.6040537277311263,,0.9983941072497928,307,B0007_A09,False,B0007,Aggressive
16,1.877065177952348,,30.488379085418945,1.4806068055004302,,0.9954969249738186,306,B0007_A09,False,B0007,Aggressive
17,1.8745783547713777,,26.072924095805092,0.405019486716801,,0.9942006163895702,305,B0007_A09,False,B0007,Aggressive
18,1.8723428576760597,,31.124095473579548,1.6737961788165032,,0.9938814521811856,304,B0007_A09,False,B0007,Aggressive
19,1.8727470611329924,,25.141845334311057,0.2340804044347044,,0.99396721980558,303,B0007_A09,False,B0007,Aggressive
20,1.8749156925797352,,31.700115519233137,1.8593500868668853,,0.9944772699802904,302,B0007_A09,False,B0007,Aggressive
21,1.870568833572124,,24.499143700487025,0.0457705619688935,,0.992695075760065,301,B0007_A09,False,B0007,Aggressive
22,1.8688560852436211,,24.658714962271205,0.0524739877871971,,0.9908704153750983,300,B0007_A09,False,B0007,Aggressive
23,1.8611342649807696,,31.956736732741582,1.8585593064246135,,0.9893430256616887,299,B0007_A09,False,B0007,Aggressive
24,1.8615953011585935,,25.45489980487036,0.2451686653545685,,0.9891620805782044,298,B0007_A09,False,B0007,Aggressive
25,1.861921758411048,,31.15319965845996,1.6671428216964366,,0.9893933625388404,297,B0007_A09,False,B0007,Aggressive
26,1.863286959246294,,26.036387846476497,0.4376382882776635,,0.9893305625898734,296,B0007_A09,False,B0007,Aggressive
